Date_ID,date,hour,maxtemp_f,mintemp_f,avgtemp_f,totalprecip_in,avghumidity,day_condition,hour_temp_f,hour_condition,hour_precip_in,hour_humidity
6214,2022-10-22,10:00PM,74.1,44.4,60.0,0.0,57.0,Partly cloudy,53.7,Overcast,0.0,65
6215,2022-10-22,11:00PM,74.1,44.4,60.0,0.0,57.0,Partly cloudy,52.5,Partly cloudy,0.0,69
6216,2022-10-23,12:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,51.3,Partly cloudy,0.0,72
6217,2022-10-23,1:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,51.1,Partly cloudy,0.0,71
6218,2022-10-23,2:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,51.0,Overcast,0.0,70
6219,2022-10-23,3:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,50.9,Overcast,0.0,69
6220,2022-10-23,4:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,51.3,Overcast,0.0,65
6221,2022-10-23,5:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,51.7,Partly cloudy,0.0,62
6222,2022-10-23,6:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,52.2,Partly cloudy,0.0,59
6223,2022-10-23,7:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,53.1,Partly cloudy,0.0,58
6224,2022-10-23,8:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,54.1,Overcast,0.0,56
6225,2022-10-23,9:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,55.0,Overcast,0.0,55
6226,2022-10-23,10:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,56.2,Overcast,0.0,62
6227,2022-10-23,11:00AM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.4,Patchy rain possible,0.0,69
6228,2022-10-23,12:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,58.6,Patchy rain possible,0.0,76
6229,2022-10-23,1:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,58.3,Patchy rain possible,0.0,79
6230,2022-10-23,2:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,58.0,Overcast,0.0,83
6231,2022-10-23,3:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.7,Overcast,0.0,87
6232,2022-10-23,4:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.2,Overcast,0.0,90
6233,2022-10-23,5:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,56.7,Light drizzle,0.01,93
6234,2022-10-23,6:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,56.1,Light drizzle,0.01,96
6235,2022-10-23,7:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,56.6,Light drizzle,0.0,95
6236,2022-10-23,8:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.1,Patchy rain possible,0.0,94
6237,2022-10-23,9:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.6,Patchy rain possible,0.0,94
6238,2022-10-23,10:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.4,Patchy rain possible,0.0,89
6239,2022-10-23,11:00PM,58.6,50.9,55.9,0.03,76.0,Light drizzle,57.2,Clear,0.0,85
6240,2022-10-24,12:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,57.0,Clear,0.0,81
6241,2022-10-24,1:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,56.4,Clear,0.0,84
6242,2022-10-24,2:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,55.8,Cloudy,0.0,88
6243,2022-10-24,3:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,55.2,Cloudy,0.0,91
6244,2022-10-24,4:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,54.7,Cloudy,0.0,91
6245,2022-10-24,5:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,54.3,Partly cloudy,0.0,92
6246,2022-10-24,6:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,53.8,Partly cloudy,0.0,93
6247,2022-10-24,7:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,55.0,Partly cloudy,0.0,88
6248,2022-10-24,8:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,56.2,Partly cloudy,0.0,84
6249,2022-10-24,9:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,57.4,Partly cloudy,0.0,79
6250,2022-10-24,10:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,61.0,Partly cloudy,0.0,72
6251,2022-10-24,11:00AM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,64.7,Sunny,0.0,65
6252,2022-10-24,12:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,68.4,Sunny,0.0,58
6253,2022-10-24,1:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,70.1,Sunny,0.0,55
6254,2022-10-24,2:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,71.8,Sunny,0.0,52
6255,2022-10-24,3:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,73.6,Sunny,0.0,49
6256,2022-10-24,4:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,71.6,Sunny,0.0,56
6257,2022-10-24,5:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,69.6,Sunny,0.0,62
6258,2022-10-24,6:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,67.6,Clear,0.0,69
6259,2022-10-24,7:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,65.0,Clear,0.0,73
6260,2022-10-24,8:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,62.4,Partly cloudy,0.0,78
6261,2022-10-24,9:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,59.7,Partly cloudy,0.0,82
6262,2022-10-24,10:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,58.6,Partly cloudy,0.0,73
6263,2022-10-24,11:00PM,73.6,53.8,64.1,0.0,75.0,Partly cloudy,57.4,Clear,0.0,63
6264,2022-10-25,12:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,56.3,Clear,0.0,54
6265,2022-10-25,1:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,55.4,Clear,0.0,55
6266,2022-10-25,2:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,54.5,Clear,0.0,57
6267,2022-10-25,3:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,53.6,Clear,0.0,58
6268,2022-10-25,4:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,52.9,Clear,0.0,59
6269,2022-10-25,5:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,52.2,Clear,0.0,60
6270,2022-10-25,6:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,51.4,Clear,0.0,60
6271,2022-10-25,7:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,53.2,Sunny,0.0,58
6272,2022-10-25,8:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,54.9,Sunny,0.0,55
6273,2022-10-25,9:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,56.7,Sunny,0.0,53
6274,2022-10-25,10:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,63.0,Sunny,0.0,46
6275,2022-10-25,11:00AM,79.9,51.4,66.9,0.0,49.0,Sunny,69.3,Sunny,0.0,40
6276,2022-10-25,12:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,75.6,Sunny,0.0,34
6277,2022-10-25,1:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,77.0,Sunny,0.0,32
6278,2022-10-25,2:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,78.4,Sunny,0.0,30
6279,2022-10-25,3:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,79.9,Sunny,0.0,28
6280,2022-10-25,4:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,76.9,Sunny,0.0,34
6281,2022-10-25,5:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,73.9,Sunny,0.0,41
6282,2022-10-25,6:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,70.9,Clear,0.0,47
6283,2022-10-25,7:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,66.6,Clear,0.0,51
6284,2022-10-25,8:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,62.4,Clear,0.0,55
6285,2022-10-25,9:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,58.1,Clear,0.0,59
6286,2022-10-25,10:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,58.8,Clear,0.0,71
6287,2022-10-25,11:00PM,79.9,51.4,66.9,0.0,49.0,Sunny,59.4,Mist,0.0,84
6288,2022-10-26,12:00AM,72.7,57.4,66.1,0.0,79.0,Fog,60.1,Mist,0.0,96
6289,2022-10-26,1:00AM,72.7,57.4,66.1,0.0,79.0,Fog,60.3,Mist,0.0,95
6290,2022-10-26,2:00AM,72.7,57.4,66.1,0.0,79.0,Fog,60.4,Cloudy,0.0,94
6291,2022-10-26,3:00AM,72.7,57.4,66.1,0.0,79.0,Fog,60.6,Cloudy,0.0,93
6292,2022-10-26,4:00AM,72.7,57.4,66.1,0.0,79.0,Fog,59.5,Cloudy,0.0,95
6293,2022-10-26,5:00AM,72.7,57.4,66.1,0.0,79.0,Fog,58.5,Fog,0.0,96
6294,2022-10-26,6:00AM,72.7,57.4,66.1,0.0,79.0,Fog,57.4,Fog,0.0,98
6295,2022-10-26,7:00AM,72.7,57.4,66.1,0.0,79.0,Fog,58.3,Fog,0.0,95
6296,2022-10-26,8:00AM,72.7,57.4,66.1,0.0,79.0,Fog,59.3,Partly cloudy,0.0,92
6297,2022-10-26,9:00AM,72.7,57.4,66.1,0.0,79.0,Fog,60.3,Partly cloudy,0.0,89
6298,2022-10-26,10:00AM,72.7,57.4,66.1,0.0,79.0,Fog,64.4,Partly cloudy,0.0,79
6299,2022-10-26,11:00AM,72.7,57.4,66.1,0.0,79.0,Fog,68.5,Sunny,0.0,69
6300,2022-10-26,12:00PM,72.7,57.4,66.1,0.0,79.0,Fog,72.7,Sunny,0.0,59
6301,2022-10-26,1:00PM,72.7,57.4,66.1,0.0,79.0,Fog,72.6,Sunny,0.0,58
6302,2022-10-26,2:00PM,72.7,57.4,66.1,0.0,79.0,Fog,72.6,Cloudy,0.0,56
6303,2022-10-26,3:00PM,72.7,57.4,66.1,0.0,79.0,Fog,72.5,Cloudy,0.0,55
6304,2022-10-26,4:00PM,72.7,57.4,66.1,0.0,79.0,Fog,70.9,Cloudy,0.0,59
6305,2022-10-26,5:00PM,72.7,57.4,66.1,0.0,79.0,Fog,69.4,Cloudy,0.0,63
6306,2022-10-26,6:00PM,72.7,57.4,66.1,0.0,79.0,Fog,67.8,Cloudy,0.0,67
6307,2022-10-26,7:00PM,72.7,57.4,66.1,0.0,79.0,Fog,66.5,Cloudy,0.0,70
6308,2022-10-26,8:00PM,72.7,57.4,66.1,0.0,79.0,Fog,65.2,Overcast,0.0,73
6309,2022-10-26,9:00PM,72.7,57.4,66.1,0.0,79.0,Fog,63.9,Overcast,0.0,75
6310,2022-10-26,10:00PM,72.7,57.4,66.1,0.0,79.0,Fog,62.4,Overcast,0.0,71
6311,2022-10-26,11:00PM,72.7,57.4,66.1,0.0,79.0,Fog,60.9,Clear,0.0,67
6312,2022-10-27,12:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,59.4,Clear,0.0,63
6313,2022-10-27,1:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,58.2,Clear,0.0,66
6314,2022-10-27,2:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,57.0,Clear,0.0,70
6315,2022-10-27,3:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,55.8,Clear,0.0,73
6316,2022-10-27,4:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,56.2,Clear,0.0,72
6317,2022-10-27,5:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,56.6,Partly cloudy,0.0,71
6318,2022-10-27,6:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,57.0,Partly cloudy,0.0,70
6319,2022-10-27,7:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,57.1,Partly cloudy,0.0,70
6320,2022-10-27,8:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,57.3,Overcast,0.0,69
6321,2022-10-27,9:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,57.4,Overcast,0.0,69
6322,2022-10-27,10:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,59.1,Overcast,0.0,63
6323,2022-10-27,11:00AM,67.1,55.8,61.8,0.0,57.0,Overcast,60.9,Sunny,0.0,57
6324,2022-10-27,12:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,62.6,Sunny,0.0,51
6325,2022-10-27,1:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,64.1,Sunny,0.0,47
6326,2022-10-27,2:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,65.6,Sunny,0.0,43
6327,2022-10-27,3:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,67.1,Sunny,0.0,38
6328,2022-10-27,4:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,66.3,Sunny,0.0,41
6329,2022-10-27,5:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,65.5,Sunny,0.0,43
6330,2022-10-27,6:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,64.8,Clear,0.0,45
6331,2022-10-27,7:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,61.8,Clear,0.0,46
6332,2022-10-27,8:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,58.8,Clear,0.0,48
6333,2022-10-27,9:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,55.8,Clear,0.0,49
6334,2022-10-27,10:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,53.8,Clear,0.0,51
6335,2022-10-27,11:00PM,67.1,55.8,61.8,0.0,57.0,Overcast,51.8,Clear,0.0,52
6336,2022-10-28,12:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,49.8,Clear,0.0,54
6337,2022-10-28,1:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,48.7,Clear,0.0,56
6338,2022-10-28,2:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,47.5,Clear,0.0,57
6339,2022-10-28,3:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,46.4,Clear,0.0,59
6340,2022-10-28,4:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,46.0,Clear,0.0,60
6341,2022-10-28,5:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,45.6,Partly cloudy,0.0,61
6342,2022-10-28,6:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,45.1,Partly cloudy,0.0,62
6343,2022-10-28,7:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,46.3,Partly cloudy,0.0,59
6344,2022-10-28,8:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,47.5,Cloudy,0.0,57
6345,2022-10-28,9:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,48.7,Cloudy,0.0,55
6346,2022-10-28,10:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,50.4,Cloudy,0.0,56
6347,2022-10-28,11:00AM,56.3,45.1,52.0,0.0,60.0,Overcast,52.1,Overcast,0.0,57
6348,2022-10-28,12:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,53.8,Overcast,0.0,57
6349,2022-10-28,1:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,54.6,Overcast,0.0,59
6350,2022-10-28,2:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,55.3,Overcast,0.0,61
6351,2022-10-28,3:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,56.1,Overcast,0.0,62
6352,2022-10-28,4:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,56.2,Overcast,0.0,63
6353,2022-10-28,5:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,56.2,Partly cloudy,0.0,63
6354,2022-10-28,6:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,56.3,Partly cloudy,0.0,64
6355,2022-10-28,7:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,54.5,Partly cloudy,0.0,66
6356,2022-10-28,8:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,52.7,Clear,0.0,68
6357,2022-10-28,9:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,50.9,Clear,0.0,71
6358,2022-10-28,10:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,49.9,Clear,0.0,74
6359,2022-10-28,11:00PM,56.3,45.1,52.0,0.0,60.0,Overcast,49.0,Clear,0.0,78
6360,2022-10-29,12:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.0,Clear,0.0,82
6361,2022-10-29,1:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.2,Clear,0.0,81
6362,2022-10-29,2:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.4,Cloudy,0.0,79
6363,2022-10-29,3:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.6,Cloudy,0.0,77
6364,2022-10-29,4:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.5,Cloudy,0.0,76
6365,2022-10-29,5:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.4,Cloudy,0.0,74
6366,2022-10-29,6:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.4,Cloudy,0.0,73
6367,2022-10-29,7:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,49.1,Cloudy,0.0,70
6368,2022-10-29,8:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,49.8,Cloudy,0.0,68
6369,2022-10-29,9:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,50.5,Cloudy,0.0,66
6370,2022-10-29,10:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,53.2,Cloudy,0.0,62
6371,2022-10-29,11:00AM,62.6,48.0,55.6,0.0,67.0,Cloudy,55.9,Partly cloudy,0.0,58
6372,2022-10-29,12:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,58.6,Partly cloudy,0.0,54
6373,2022-10-29,1:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,60.0,Partly cloudy,0.0,53
6374,2022-10-29,2:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,61.3,Sunny,0.0,51
6375,2022-10-29,3:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,62.6,Sunny,0.0,49
6376,2022-10-29,4:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,61.0,Sunny,0.0,54
6377,2022-10-29,5:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,59.4,Sunny,0.0,59
6378,2022-10-29,6:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,57.7,Clear,0.0,63
6379,2022-10-29,7:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,55.5,Clear,0.0,66
6380,2022-10-29,8:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,53.2,Cloudy,0.0,69
6381,2022-10-29,9:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,50.9,Cloudy,0.0,72
6382,2022-10-29,10:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,49.7,Cloudy,0.0,71
6383,2022-10-29,11:00PM,62.6,48.0,55.6,0.0,67.0,Cloudy,48.5,Clear,0.0,69
6384,2022-10-30,12:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,47.3,Clear,0.0,68
6385,2022-10-30,1:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,46.9,Clear,0.0,73
6386,2022-10-30,2:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,46.6,Clear,0.0,79
6387,2022-10-30,3:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,46.2,Clear,0.0,85
6388,2022-10-30,4:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,46.9,Clear,0.0,84
6389,2022-10-30,5:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,47.5,Cloudy,0.0,84
6390,2022-10-30,6:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,48.2,Cloudy,0.0,83
6391,2022-10-30,7:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,49.2,Cloudy,0.0,80
6392,2022-10-30,8:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,50.1,Overcast,0.0,78
6393,2022-10-30,9:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,51.1,Overcast,0.0,75
6394,2022-10-30,10:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,53.4,Overcast,0.0,71
6395,2022-10-30,11:00AM,61.9,46.2,55.1,0.0,73.0,Overcast,55.8,Cloudy,0.0,66
6396,2022-10-30,12:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,58.1,Cloudy,0.0,62
6397,2022-10-30,1:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,59.4,Cloudy,0.0,61
6398,2022-10-30,2:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,60.6,Overcast,0.0,61
6399,2022-10-30,3:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,61.9,Overcast,0.0,60
6400,2022-10-30,4:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,60.1,Overcast,0.0,65
6401,2022-10-30,5:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,58.3,Cloudy,0.0,70
6402,2022-10-30,6:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,56.5,Cloudy,0.0,76
6403,2022-10-30,7:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,56.2,Cloudy,0.0,76
6404,2022-10-30,8:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,55.9,Overcast,0.0,77
6405,2022-10-30,9:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,55.6,Overcast,0.0,78
6406,2022-10-30,10:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,53.8,Overcast,0.0,81
6407,2022-10-30,11:00PM,61.9,46.2,55.1,0.0,73.0,Overcast,52.0,Partly cloudy,0.0,83
6408,2022-10-31,12:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,50.2,Partly cloudy,0.0,85
6409,2022-10-31,1:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,49.7,Partly cloudy,0.0,86
6410,2022-10-31,2:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,49.2,Partly cloudy,0.0,88
6411,2022-10-31,3:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,48.7,Partly cloudy,0.0,89
6412,2022-10-31,4:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,49.2,Partly cloudy,0.0,88
6413,2022-10-31,5:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,49.6,Partly cloudy,0.0,88
6414,2022-10-31,6:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,50.0,Partly cloudy,0.0,88
6415,2022-10-31,7:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,51.4,Partly cloudy,0.0,85
6416,2022-10-31,8:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,52.8,Sunny,0.0,82
6417,2022-10-31,9:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,54.1,Sunny,0.0,80
6418,2022-10-31,10:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,58.1,Sunny,0.0,70
6419,2022-10-31,11:00AM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,62.1,Sunny,0.0,61
6420,2022-10-31,12:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,66.0,Sunny,0.0,52
6421,2022-10-31,1:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,66.2,Sunny,0.0,53
6422,2022-10-31,2:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,66.4,Cloudy,0.0,54
6423,2022-10-31,3:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,66.6,Cloudy,0.0,54
6424,2022-10-31,4:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,63.9,Cloudy,0.0,62
6425,2022-10-31,5:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,61.3,Patchy rain possible,0.0,69
6426,2022-10-31,6:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,58.6,Patchy rain possible,0.0,77
6427,2022-10-31,7:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,57.9,Patchy rain possible,0.0,80
6428,2022-10-31,8:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,57.1,Partly cloudy,0.0,83
6429,2022-10-31,9:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,56.3,Partly cloudy,0.0,87
6430,2022-10-31,10:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,56.8,Partly cloudy,0.0,89
6431,2022-10-31,11:00PM,66.6,48.7,59.1,0.0,76.0,Patchy rain possible,57.3,Patchy rain possible,0.0,91
6432,2022-11-01,12:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.7,Patchy rain possible,0.0,93
6433,2022-11-01,1:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.7,Patchy rain possible,0.0,95
6434,2022-11-01,2:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.6,Fog,0.0,96
6435,2022-11-01,3:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.6,Fog,0.0,98
6436,2022-11-01,4:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.1,Fog,0.0,98
6437,2022-11-01,5:00AM,74.7,56.3,65.8,0.0,76.0,Fog,56.7,Fog,0.0,98
6438,2022-11-01,6:00AM,74.7,56.3,65.8,0.0,76.0,Fog,56.3,Fog,0.0,99
6439,2022-11-01,7:00AM,74.7,56.3,65.8,0.0,76.0,Fog,57.2,Fog,0.0,96
6440,2022-11-01,8:00AM,74.7,56.3,65.8,0.0,76.0,Fog,58.1,Sunny,0.0,93
6441,2022-11-01,9:00AM,74.7,56.3,65.8,0.0,76.0,Fog,59.0,Sunny,0.0,90
6442,2022-11-01,10:00AM,74.7,56.3,65.8,0.0,76.0,Fog,63.2,Sunny,0.0,79
6443,2022-11-01,11:00AM,74.7,56.3,65.8,0.0,76.0,Fog,67.4,Sunny,0.0,67
6444,2022-11-01,12:00PM,74.7,56.3,65.8,0.0,76.0,Fog,71.6,Sunny,0.0,56
6445,2022-11-01,1:00PM,74.7,56.3,65.8,0.0,76.0,Fog,72.6,Sunny,0.0,52
6446,2022-11-01,2:00PM,74.7,56.3,65.8,0.0,76.0,Fog,73.6,Partly cloudy,0.0,48
6447,2022-11-01,3:00PM,74.7,56.3,65.8,0.0,76.0,Fog,74.7,Partly cloudy,0.0,45
6448,2022-11-01,4:00PM,74.7,56.3,65.8,0.0,76.0,Fog,72.3,Partly cloudy,0.0,49
6449,2022-11-01,5:00PM,74.7,56.3,65.8,0.0,76.0,Fog,70.0,Sunny,0.0,54
6450,2022-11-01,6:00PM,74.7,56.3,65.8,0.0,76.0,Fog,67.6,Clear,0.0,58
6451,2022-11-01,7:00PM,74.7,56.3,65.8,0.0,76.0,Fog,65.5,Clear,0.0,62
6452,2022-11-01,8:00PM,74.7,56.3,65.8,0.0,76.0,Fog,63.3,Clear,0.0,66
6453,2022-11-01,9:00PM,74.7,56.3,65.8,0.0,76.0,Fog,61.2,Clear,0.0,70
6454,2022-11-01,10:00PM,74.7,56.3,65.8,0.0,76.0,Fog,60.3,Clear,0.0,73
6455,2022-11-01,11:00PM,74.7,56.3,65.8,0.0,76.0,Fog,59.5,Clear,0.0,75
